file_no,api,operator,depth_ft,spudyr,latitude,longitude,status,direction,state
22968,33-025-01724,Burlington Rescources Oil and Gas Company LP,21030,2012,47.53018819,-102.7467726,Active,Horizontal,ND
23030,33-053-04163,Burlington Rescources Oil and Gas Company LP,21261,2012,47.61607906,-103.1921447,Active,Horizontal,ND
23294,33-053-04235,Burlington Rescources Oil and Gas Company LP,20454,2012,47.96377509,-102.9528681,Active,Horizontal,ND
23133,33-025-01764,Burlington Rescources Oil and Gas Company LP,21372,2012,47.53068643,-102.8202213,Active,Horizontal,ND
20048,33-053-03384,Burlington Rescources Oil and Gas Company LP,19996,2012,47.99080456,-103.1270932,Active,Horizontal,ND
22965,33-025-01721,Burlington Rescources Oil and Gas Company LP,21454,2012,47.53018771,-102.7464371,Active,Horizontal,ND
19856,33-025-01207,Burlington Rescources Oil and Gas Company LP,21115,2012,47.5322637,-102.8236766,Inactive,Horizontal,ND
20854,33-061-01749,Slawson Exploration Company Inc,14580,2012,47.96439771,-102.4573543,Active,Horizontal,ND
21902,33-105-02454,Oasis Petroleum LLC,21520,2012,48.04083106,-103.5148667,Active,Horizontal,ND
21294,33-105-02322,Continental Resources Inc,20516,2012,48.15273502,-103.4887259,Active,Horizontal,ND
22812,33-007-01737,Continental Resources Inc,21050,2012,47.26912259,-103.1718117,Active,Horizontal,ND
23156,33-023-00849,Samson Resource Company,17650,2012,48.95134833,-103.5166994,Active,Horizontal,ND
21487,33-025-01461,Burlington Rescources Oil and Gas Company LP,20702,2012,47.38566003,-102.7979334,Active,Horizontal,ND
22938,33-053-04133,STATOIL Oil and Gas LP,21695,2012,47.99423827,-103.223061,Active,Horizontal,ND
21742,33-053-03841,Burlington Rescources Oil and Gas Company LP,21045,2012,47.6444819,-103.1255816,Active,Horizontal,ND
23837,33-053-04409,Burlington Rescources Oil and Gas Company LP,20186,2012,48.05191804,-102.9292236,Active,Horizontal,ND
23838,33-053-04410,Burlington Rescources Oil and Gas Company LP,19921,2012,48.05191795,-102.9290395,Active,Horizontal,ND
20554,33-053-03515,Oasis Petroleum LLC,21754,2012,47.99311787,-103.1903171,Active,Horizontal,ND
20578,33-053-03524,EOG Resources Inc,15719,2012,47.80372634,-102.7158052,Active,Horizontal,ND
20805,33-053-03596,Continental Resources Inc,20375,2012,48.08314439,-102.7738698,Active,Horizontal,ND
23135,33-025-01766,Burlington Rescources Oil and Gas Company LP,19945,2012,47.53068435,-102.8198567,Active,Horizontal,ND
22753,33-053-04074,Burlington Rescources Oil and Gas Company LP,21302,2012,48.02278996,-102.9235047,Active,Horizontal,ND
23823,33-061-02257,Hess Bakken Investments II LLC,20604,2012,48.13835933,-102.5976105,Active,Horizontal,ND
23264,33-105-02704,Hess Bakken Investments II LLC,20805,2012,48.34436242,-103.3328283,Active,Horizontal,ND
21950,33-053-03881,XTO Energy Inc,20839,2012,47.90450829,-103.1691718,Active,Horizontal,ND
20834,33-053-03604,Burlington Rescources Oil and Gas Company LP,20764,2012,47.67374003,-103.2138434,Active,Horizontal,ND
23836,33-053-04408,Burlington Rescources Oil and Gas Company LP,20175,2012,48.05191813,-102.9294077,Active,Horizontal,ND
23233,33-023-00854,Hunt Oil Company,18964,2012,48.69225153,-103.7680883,Active,Horizontal,ND
23425,33-061-02198,STATOIL Oil and Gas LP,20048,2012,48.25573382,-102.5429656,Active,Horizontal,ND
21953,33-061-01932,STATOIL Oil and Gas LP,19970,2012,48.22679569,-102.5432965,Active,Horizontal,ND
22939,33-053-04134,STATOIL Oil and Gas LP,21690,2012,47.99423707,-103.2231836,Active,Horizontal,ND
23388,33-053-04249,STATOIL Oil and Gas LP,21612,2012,47.96540696,-103.271746,Active,Horizontal,ND
20802,33-023-00718,Samson Resource Company,18782,2012,48.86464511,-103.4526376,Active,Horizontal,ND
21957,33-061-01935,STATOIL Oil and Gas LP,20738,2012,48.22679541,-102.5429885,Active,Horizontal,ND
21078,33-105-02270,Whiting Oil and Gas Corp,20883,2012,48.25659771,-103.3699923,Active,Horizontal,ND
23132,33-105-02672,Whiting Oil and Gas Corp,20611,2012,48.34328434,-103.5489534,Active,Horizontal,ND
21878,33-105-02448,STATOIL Oil and Gas LP,20006,2012,48.2258531,-103.9231979,Active,Horizontal,ND
23731,33-105-02799,STATOIL Oil and Gas LP,20990,2012,48.16779473,-103.866346,Active,Horizontal,ND
21308,33-053-03715,Whiting Oil and Gas Corp,21014,2012,47.93559301,-103.38315,Active,Horizontal,ND
20801,33-023-00717,Samson Resource Company,18328,2012,48.8646455,-103.4528454,Active,Horizontal,ND
22988,33-023-00840,Samson Resource Company,18140,2012,48.98191524,-103.5826492,Active,Horizontal,ND
23888,33-053-04423,STATOIL Oil and Gas LP,20747,2012,47.95029151,-104.0412297,Active,Horizontal,ND
23508,33-023-00878,Samson Resource Company,17779,2012,48.98063704,-103.5921554,Active,Horizontal,ND
21543,33-053-03789,STATOIL Oil and Gas LP,21260,2012,48.02491505,-103.2425325,Active,Horizontal,ND
22022,33-053-03900,STATOIL Oil and Gas LP,20998,2012,47.90754437,-103.5797933,Active,Horizontal,ND
22873,33-105-02613,STATOIL Oil and Gas LP,21650,2012,48.16725238,-103.6668912,Active,Horizontal,ND
20812,33-053-03598,Burlington Rescources Oil and Gas Company LP,20409,2012,48.05216669,-103.1135967,Active,Horizontal,ND
21924,33-053-03877,Burlington Rescources Oil and Gas Company LP,21710,2012,47.61733515,-103.1585404,Active,Horizontal,ND
22697,33-061-02096,STATOIL Oil and Gas LP,19370,2012,48.2845924,-102.5506972,Inactive,Horizontal,ND
22712,33-061-02099,STATOIL Oil and Gas LP,19929,2012,48.25539563,-102.5071224,Active,Horizontal,ND
22585,33-053-04040,STATOIL Oil and Gas LP,20545,2012,47.90523515,-103.6030827,Active,Horizontal,ND
22460,33-061-02038,STATOIL Oil and Gas LP,20452,2012,48.29926324,-102.6605654,Active,Horizontal,ND
23385,33-053-04246,STATOIL Oil and Gas LP,20682,2012,47.96540482,-103.2713782,Active,Horizontal,ND
24342,33-053-04574,Burlington Rescources Oil and Gas Company LP,20306,2012,48.0244589,-102.9233466,Active,Horizontal,ND
22757,33-053-04078,Burlington Rescources Oil and Gas Company LP,21129,2012,48.02300156,-102.9362489,Active,Horizontal,ND
20956,33-053-03632,Burlington Rescources Oil and Gas Company LP,21915,2012,47.61764097,-103.1692809,Active,Horizontal,ND
22384,33-105-02535,STATOIL Oil and Gas LP,20526,2012,48.19667625,-103.5445728,Active,Horizontal,ND
22061,33-061-01955,STATOIL Oil and Gas LP,20028,2012,48.22498054,-102.5117523,Active,Horizontal,ND
22713,33-061-02100,STATOIL Oil and Gas LP,20468,2012,48.2553953,-102.5072251,Active,Horizontal,ND
24056,33-025-01904,Whiting Oil and Gas Corp,18900,2012,47.56204452,-102.4960006,Active,Horizontal,ND
21508,33-053-03771,STATOIL Oil and Gas LP,21015,2012,48.02481742,-103.2749002,Active,Horizontal,ND
22646,33-061-02073,STATOIL Oil and Gas LP,19700,2012,48.26779764,-102.5014158,Active,Horizontal,ND
22696,33-061-02093,STATOIL Oil and Gas LP,20690,2012,48.28459235,-102.5505944,Inactive,Horizontal,ND
22807,33-053-04096,STATOIL Oil and Gas LP,21921,2012,47.99365041,-103.2475202,Active,Horizontal,ND
22808,33-053-04097,STATOIL Oil and Gas LP,21544,2012,47.99372331,-103.2474635,Active,Horizontal,ND
22874,33-105-02614,STATOIL Oil and Gas LP,20650,2012,48.16725207,-103.6670553,Active,Horizontal,ND
22178,33-053-03924,STATOIL Oil and Gas LP,20214,2012,47.92114883,-103.9838397,Active,Horizontal,ND
23089,33-105-02656,STATOIL Oil and Gas LP,20110,2012,48.22508726,-103.6184516,Active,Horizontal,ND
23319,33-053-04239,STATOIL Oil and Gas LP,20757,2012,47.84918886,-103.576799,Active,Horizontal,ND
22021,33-053-03899,STATOIL Oil and Gas LP,20290,2012,47.90742645,-103.5799043,Active,Horizontal,ND
22809,33-023-00836,Samson Resource Company,17485,2012,48.95149086,-103.5167023,Active,Horizontal,ND
22824,33-025-01692,Hunt Oil Company,19665,2012,47.47507047,-102.4850406,Active,Horizontal,ND
21384,33-007-01691,Whiting Oil and Gas Corp,20492,2012,47.06564609,-103.3199561,Active,Horizontal,ND
22840,33-105-02605,STATOIL Oil and Gas LP,20617,2012,48.18199066,-103.4940495,Active,Horizontal,ND
22632,33-105-02575,STATOIL Oil and Gas LP,20755,2012,48.11001958,-103.5337678,Active,Horizontal,ND
22541,33-053-04026,STATOIL Oil and Gas LP,20996,2012,47.87806783,-103.5124327,Active,Horizontal,ND
23090,33-105-02657,STATOIL Oil and Gas LP,20260,2012,48.22508669,-103.6185542,Active,Horizontal,ND
23887,33-053-04422,STATOIL Oil and Gas LP,20110,2012,47.95029193,-104.0413318,Active,Horizontal,ND
21815,33-053-03854,STATOIL Oil and Gas LP,21800,2012,47.99369383,-103.2556395,Active,Horizontal,ND
22839,33-053-04109,STATOIL Oil and Gas LP,20572,2012,47.9915922,-103.2148102,Not Completed,Horizontal,ND
22453,33-105-02542,STATOIL Oil and Gas LP,20874,2012,48.11001394,-103.5215756,Active,Horizontal,ND
23411,33-023-00873,Samson Resource Company,14300,2012,48.98063933,-103.5909059,Active,Horizontal,ND
22715,33-105-02586,STATOIL Oil and Gas LP,20160,2012,48.22577857,-103.8899945,Active,Horizontal,ND
23509,33-023-00879,Samson Resource Company,17791,2012,48.98063742,-103.5919472,Active,Horizontal,ND
23091,33-105-02658,STATOIL Oil and Gas LP,20325,2012,48.22501815,-103.6062202,Active,Horizontal,ND
23092,33-105-02659,STATOIL Oil and Gas LP,20310,2012,48.22501872,-103.6061176,Active,Horizontal,ND
20795,33-089-00632,Whiting Oil and Gas Corp,21595,2012,46.94959123,-103.1970303,Active,Horizontal,ND
23503,33-089-00722,Whiting Oil and Gas Corp,20425,2012,46.94784408,-103.0557819,Active,Horizontal,ND
21182,33-053-03680,Whiting Oil and Gas Corp,21085,2012,47.70459774,-103.24391,Active,Horizontal,ND
22872,33-105-02612,STATOIL Oil and Gas LP,23230,2012,48.16725268,-103.6667272,Active,Horizontal,ND
24183,33-105-02859,STATOIL Oil and Gas LP,21081,2012,48.28570599,-103.5633373,Active,Horizontal,ND
22578,33-053-04036,STATOIL Oil and Gas LP,20925,2012,47.99159423,-103.2150555,Active,Horizontal,ND
23720,33-023-00897,Samson Resource Company,17710,2012,48.98052919,-103.4820888,Active,Horizontal,ND
22454,33-105-02543,STATOIL Oil and Gas LP,20286,2012,48.11001389,-103.5214732,Active,Horizontal,ND
20899,33-053-03620,STATOIL Oil and Gas LP,20309,2012,47.95005088,-104.0295076,Active,Horizontal,ND
23590,33-023-00883,Samson Resource Company,18036,2012,48.98193038,-103.5662341,Active,Horizontal,ND
24102,33-023-00929,Samson Resource Company,17669,2012,48.98066962,-103.5618134,Active,Horizontal,ND
22483,33-023-00816,Samson Resource Company,18633,2012,48.92264698,-103.4773878,Active,Horizontal,ND
22036,33-061-01952,STATOIL Oil and Gas LP,19818,2012,48.22489728,-102.4901504,Active,Horizontal,ND
22062,33-061-01956,STATOIL Oil and Gas LP,20174,2012,48.22498092,-102.5116496,Active,Horizontal,ND
23341,33-013-01680,Samson Resource Company,1660,2012,48.77693214,-102.5774841,Dry,Horizontal,ND
24103,33-023-00930,Samson Resource Company,14091,2012,48.98066962,-103.5619176,Active,Horizontal,ND
22023,33-053-03901,STATOIL Oil and Gas LP,21789,2012,47.90748404,-103.5798468,Active,Horizontal,ND
23238,33-023-00855,Samson Resource Company,14111,2012,48.98063971,-103.5906976,Active,Horizontal,ND
22711,33-061-02098,STATOIL Oil and Gas LP,20322,2012,48.25539596,-102.5070197,Active,Horizontal,ND
22481,33-061-02042,STATOIL Oil and Gas LP,20175,2012,48.27039637,-102.6388685,Active,Horizontal,ND
22034,33-061-01950,STATOIL Oil and Gas LP,19745,2012,48.22489669,-102.4903556,Active,Horizontal,ND
23729,33-105-02797,STATOIL Oil and Gas LP,21070,2012,48.16779493,-103.866592,Active,Horizontal,ND
22806,33-053-04095,STATOIL Oil and Gas LP,21420,2012,47.99357742,-103.2475728,Active,Horizontal,ND
22063,33-061-01957,STATOIL Oil and Gas LP,20200,2012,48.22494011,-102.5227197,Active,Horizontal,ND
22292,33-061-02008,STATOIL Oil and Gas LP,20030,2012,48.24106991,-102.4640859,Active,Horizontal,ND
22403,33-061-02028,STATOIL Oil and Gas LP,20404,2012,48.25659627,-102.632162,Active,Horizontal,ND
22404,33-061-02029,STATOIL Oil and Gas LP,20479,2012,48.2566648,-102.632162,Active,Horizontal,ND
22005,33-105-02468,STATOIL Oil and Gas LP,20222,2012,48.2858035,-103.587835,Active,Horizontal,ND
21954,33-061-01933,STATOIL Oil and Gas LP,20664,2012,48.2267956,-102.5431938,Active,Horizontal,ND
23741,33-061-02242,STATOIL Oil and Gas LP,19901,2012,48.24154817,-102.4880942,Active,Horizontal,ND
24180,33-105-02856,STATOIL Oil and Gas LP,20545,2012,48.28570788,-103.5637073,Active,Horizontal,ND
23118,33-053-04190,STATOIL Oil and Gas LP,20678,2012,47.87858336,-103.5044589,Active,Horizontal,ND
22989,33-023-00841,Samson Resource Company,13829,2012,48.98191547,-103.5825243,Active,Horizontal,ND
22990,33-023-00842,Samson Resource Company,18305,2012,48.9819157,-103.5823993,Active,Horizontal,ND
22645,33-061-02072,STATOIL Oil and Gas LP,19692,2012,48.26779456,-102.501539,Active,Horizontal,ND
21772,33-061-01912,STATOIL Oil and Gas LP,20690,2012,48.22501509,-102.552768,Active,Horizontal,ND
23916,33-023-00920,Samson Resource Company,17848,2012,48.89335311,-103.4821488,Active,Horizontal,ND
23164,33-023-00850,Samson Resource Company,18527,2012,48.92264668,-103.4776041,Active,Horizontal,ND
21769,33-061-01909,STATOIL Oil and Gas LP,19990,2012,48.22501504,-102.5528706,Active,Horizontal,ND
22606,33-061-02062,STATOIL Oil and Gas LP,19988,2012,48.2881308,-102.524364,Active,Horizontal,ND
22586,33-053-04041,STATOIL Oil and Gas LP,21211,2012,47.90523548,-103.6029806,Active,Horizontal,ND
22461,33-061-02039,STATOIL Oil and Gas LP,20120,2012,48.29926833,-102.6714723,Active,Horizontal,ND
22132,33-105-02488,STATOIL Oil and Gas LP,7535,2012,48.19667701,-103.5444087,Dry,Horizontal,ND
23588,33-023-00881,Samson Resource Company,18266,2012,48.98193038,-103.5664424,Active,Horizontal,ND
23591,33-023-00884,Samson Resource Company,13532,2012,48.98193038,-103.5661299,Active,Horizontal,ND
23732,33-105-02800,STATOIL Oil and Gas LP,20255,2012,48.16779463,-103.866223,Active,Horizontal,ND
23034,33-105-02644,STATOIL Oil and Gas LP,20300,2012,48.31437832,-103.5112699,Active,Horizontal,ND
22915,33-061-02136,STATOIL Oil and Gas LP,19958,2012,48.25573301,-102.5427191,Active,Horizontal,ND
24101,33-023-00928,Samson Resource Company,14033,2012,48.98066962,-103.5617093,Active,Horizontal,ND
23915,33-023-00919,Samson Resource Company,18011,2012,48.89335188,-103.4823567,Active,Horizontal,ND
23943,33-053-04436,STATOIL Oil and Gas LP,20985,2012,47.84961213,-103.5909355,Active,Horizontal,ND
22794,33-061-02112,STATOIL Oil and Gas LP,19868,2012,48.29566497,-102.524364,Active,Horizontal,ND
23236,33-061-02176,Whiting Oil and Gas Corp,17278,2012,48.13105972,-102.4815668,Active,Horizontal,ND
24031,33-089-00750,Whiting Oil and Gas Corp,20430,2012,46.9351165,-102.965577,Active,Horizontal,ND
20788,33-089-00630,Whiting Oil and Gas Corp,21321,2012,46.94969221,-103.0701507,Active,Horizontal,ND
23983,33-053-04446,STATOIL Oil and Gas LP,21030,2012,48.05370841,-103.1755152,Active,Horizontal,ND
23944,33-053-04437,STATOIL Oil and Gas LP,20590,2012,47.84961219,-103.5910578,Active,Horizontal,ND
23946,33-053-04439,STATOIL Oil and Gas LP,20469,2012,47.8496123,-103.5913024,Active,Horizontal,ND
23302,33-053-04238,STATOIL Oil and Gas LP,21107,2012,47.9051858,-103.5513108,Active,Horizontal,ND
23235,33-061-02175,Whiting Oil and Gas Corp,15351,2012,48.19368732,-102.3757572,Active,Horizontal,ND
21664,33-053-03818,STATOIL Oil and Gas LP,22470,2012,48.02369617,-103.2931414,Abandoned,Horizontal,ND
22526,33-061-02048,STATOIL Oil and Gas LP,20023,2012,48.25554924,-102.5283705,Active,Horizontal,ND
21170,33-007-01687,Whiting Oil and Gas Corp,20360,2012,46.9186916,-103.2650697,Active,Horizontal,ND
22057,33-105-02477,STATOIL Oil and Gas LP,20480,2012,48.22560857,-103.7062812,Active,Horizontal,ND
23740,33-061-02241,STATOIL Oil and Gas LP,19694,2012,48.24154859,-102.4882174,Active,Horizontal,ND
22814,33-025-01690,Burlington Rescources Oil and Gas Company LP,20874,2012,47.52959266,-102.8087078,Active,Horizontal,ND
21057,33-053-03652,Burlington Rescources Oil and Gas Company LP,21024,2012,47.61607941,-103.1923273,Active,Horizontal,ND
23649,33-053-04347,Burlington Rescources Oil and Gas Company LP,20660,2012,47.78895287,-102.8818091,Active,Horizontal,ND
23650,33-053-04348,Burlington Rescources Oil and Gas Company LP,20737,2012,47.78895329,-102.8816258,Active,Horizontal,ND
24136,33-053-04501,Burlington Rescources Oil and Gas Company LP,20856,2012,47.87551602,-102.9235111,Active,Horizontal,ND
23667,33-053-04558,Burlington Rescources Oil and Gas Company LP,20663,2012,47.78894022,-102.8872325,Active,Horizontal,ND
22042,33-013-01626,Cornerstone Natural Resources LLC,17635,2012,48.86588737,-102.4287978,Active,Horizontal,ND
22076,33-013-01630,Cornerstone Natural Resources LLC,17379,2012,48.86588751,-102.4287354,Active,Horizontal,ND
22210,33-025-01582,Burlington Rescources Oil and Gas Company LP,20943,2012,47.5603281,-103.0229599,Active,Horizontal,ND
23134,33-025-01765,Burlington Rescources Oil and Gas Company LP,21061,2012,47.53068539,-102.820039,Active,Horizontal,ND
21955,33-061-01934,STATOIL Oil and Gas LP,19950,2012,48.2267955,-102.5430912,Active,Horizontal,ND
21907,33-105-02456,STATOIL Oil and Gas LP,20175,2012,48.28345019,-103.5477966,Inactive,Horizontal,ND
21876,33-053-03868,STATOIL Oil and Gas LP,21144,2012,47.90727785,-103.586105,Active,Horizontal,ND
21952,33-061-01931,STATOIL Oil and Gas LP,20681,2012,48.22679579,-102.5433991,Active,Horizontal,ND
21861,33-105-02443,STATOIL Oil and Gas LP,20380,2012,48.25673189,-103.9332233,Active,Horizontal,ND
23117,33-053-04189,STATOIL Oil and Gas LP,20798,2012,47.87858349,-103.5043365,Active,Horizontal,ND
22875,33-105-02615,STATOIL Oil and Gas LP,20334,2012,48.16725177,-103.6672193,Active,Horizontal,ND
22081,33-105-02481,STATOIL Oil and Gas LP,20320,2012,48.22548626,-103.6306546,Active,Horizontal,ND
22922,33-105-02620,STATOIL Oil and Gas LP,20510,2012,48.28351258,-103.4906118,Active,Horizontal,ND
23320,33-053-04240,STATOIL Oil and Gas LP,20770,2012,47.84918891,-103.5769213,Active,Horizontal,ND
23589,33-023-00882,Samson Resource Company,13801,2012,48.98193038,-103.5663382,Active,Horizontal,ND
22082,33-105-02482,STATOIL Oil and Gas LP,21407,2012,48.22548593,-103.6307572,Active,Horizontal,ND
22714,33-105-02585,STATOIL Oil and Gas LP,19983,2012,48.22577919,-103.8901177,Not Completed,Horizontal,ND
22511,33-053-04017,STATOIL Oil and Gas LP,20454,2012,47.90727752,-103.586207,Active,Horizontal,ND
22035,33-061-01951,STATOIL Oil and Gas LP,19734,2012,48.22489699,-102.490253,Active,Horizontal,ND
22317,33-061-02012,STATOIL Oil and Gas LP,19510,2012,48.24113974,-102.4765444,Active,Horizontal,ND
22929,33-061-02139,STATOIL Oil and Gas LP,20490,2012,48.27008736,-102.6282986,Active,Horizontal,ND
