api,operator,status,direction,depth_ft,spudyr,longitude,latitude
37-081-20535,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-77.220619,41.296206
37-081-20549,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-77.220292,41.296039
37-081-20551,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-77.210761,41.301161
37-081-20852,Range Resources Appalachia LLC,Active,Horizontal,NA,2012,-77.210661,41.301128
37-081-21146,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.223839,41.335103
37-081-21147,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.223814,41.335067
37-081-21148,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.223864,41.335139
37-081-21149,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.223889,41.335175
37-081-21150,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.223789,41.335031
37-081-21259,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.216603,41.33825
37-081-21260,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.216547,41.33825
37-081-21261,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.216492,41.338247
37-081-21263,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.216603,41.338208
37-081-21264,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.21655,41.338208
37-081-21265,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.216494,41.338206
37-081-21266,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.216439,41.338206
37-081-20173,XTO Energy Inc,Active,Horizontal,NA,2009,-76.629721,41.221471
37-081-20290,XTO Energy Inc,Active,Horizontal,NA,2011,-76.658758,41.234053
37-081-20292,Range Resources Appalachia LLC,Active,Horizontal,NA,2011,-76.671997,41.239483
37-081-20293,XTO Energy Inc,Active,Horizontal,NA,2011,-76.658758,41.234075
37-081-20296,XTO Energy Inc,Active,Horizontal,NA,2010,-76.629614,41.221611
37-081-20300,XTO Energy Inc,Active,Horizontal,NA,2010,-76.632069,41.199694
37-081-20371,XTO Energy Inc,Active,Horizontal,NA,2010,-76.642556,41.205603
37-081-20062,EXCO Resources PA LLC,Active,Vertical,NA,2008,-76.628281,41.264839
37-081-20089,EXCO Resources PA LLC,Active,Horizontal,NA,2008,-76.627926,41.265034
37-081-20109,EXCO Resources PA LLC,Active,Horizontal,NA,2008,-76.659691,41.270892
37-081-20119,EXCO Resources PA LLC,Active,Horizontal,NA,2008,-76.659747,41.270804
37-081-20128,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.607612,41.270315
37-081-20144,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.636656,41.272219
37-081-20149,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.631075,41.281214
37-081-20175,XTO Energy Inc,Active,Horizontal,NA,2009,-76.649366,41.247307
37-081-20180,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.636592,41.272247
37-081-20205,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.636531,41.272272
37-081-20209,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.636589,41.272186
37-081-20210,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.636525,41.272211
37-081-20240,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-76.650053,41.275681
37-081-20241,EXCO Resources PA LLC,Active,Horizontal,NA,2010,-76.650126,41.275677
37-081-20243,EXCO Resources PA LLC,Active,Horizontal,NA,2010,-76.650094,41.275734
37-081-20244,EXCO Resources PA LLC,Active,Horizontal,NA,2010,-76.650167,41.27573
37-081-20251,EXCO Resources PA LLC,Active,Horizontal,NA,2010,-76.644831,41.255081
37-081-20255,EXCO Resources PA LLC,Active,Horizontal,NA,2010,-76.618992,41.26205
37-081-20275,XTO Energy Inc,Active,Horizontal,NA,2010,-76.638618,41.239577
37-081-20279,EXCO Resources PA LLC,Active,Horizontal,NA,2010,-76.606472,41.298488
37-081-20294,XTO Energy Inc,Active,Horizontal,NA,2010,-76.649397,41.247358
37-081-20301,XTO Energy Inc,Active,Horizontal,NA,2010,-76.644056,41.234153
37-081-20348,XTO Energy Inc,Active,Horizontal,NA,2010,-76.638631,41.239603
37-081-20361,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.631286,41.281258
37-081-20362,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.631144,41.281231
37-081-20365,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.631217,41.281244
37-081-20377,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.618925,41.262072
37-081-20378,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.618892,41.262086
37-081-20379,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.618861,41.262097
37-081-20380,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.618828,41.262108
37-081-20381,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.618794,41.262119
37-081-20382,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.607936,41.270289
37-081-20383,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.607914,41.270269
37-081-20384,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.607769,41.270236
37-081-20388,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.618958,41.262061
37-081-20404,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.627572,41.264697
37-081-20405,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.627514,41.264597
37-081-20454,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.589797,41.283769
37-081-20456,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.631356,41.281275
37-081-20496,XTO Energy Inc,Active,Horizontal,NA,2011,-76.638603,41.239553
37-081-20532,XTO Energy Inc,Active,Horizontal,NA,2011,-76.644075,41.234206
37-081-20533,XTO Energy Inc,Active,Horizontal,NA,2011,-76.644064,41.234178
37-081-20534,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2011,-76.638731,41.239575
37-081-20626,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.607717,41.270197
37-081-20627,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.607664,41.270158
37-081-20717,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.589689,41.283697
37-081-20718,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.589742,41.283733
37-081-20719,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.58985,41.283808
37-081-20720,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.589906,41.283844
37-081-20785,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.606336,41.298453
37-081-20786,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.606267,41.298433
37-081-20789,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.6062,41.298414
37-081-20790,EXCO Resources PA LLC,Active,Horizontal,NA,2011,-76.606406,41.298469
37-081-20877,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.630444,41.250139
37-081-20878,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.630478,41.250186
37-081-20879,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.630547,41.250283
37-081-20880,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.630583,41.250333
37-081-20919,EXCO Resources PA LLC,Active,Horizontal,NA,2012,-76.630514,41.250236
37-081-20254,Anadarko E&P Onshore LLC,Regulatory Inactive,Horizontal,NA,2010,-77.245307,41.474156
37-081-21051,Range Resources Appalachia LLC,Regulatory Inactive,Horizontal,NA,2013,-77.217625,41.464481
37-081-21315,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.245442,41.474214
37-081-21316,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.245389,41.474219
37-081-21317,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.245281,41.474233
37-081-21318,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.245225,41.474239
37-081-21319,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2013,-77.245172,41.474244
37-081-21358,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-77.209025,41.464794
37-081-21359,Range Resources Appalachia LLC,Active,Horizontal,NA,2014,-77.208914,41.465042
37-081-21363,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2014,-77.278631,41.487489
37-081-21364,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2014,-77.278681,41.487469
37-081-21367,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2014,-77.278656,41.487525
37-081-21368,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2014,-77.278706,41.487506
37-081-20172,XTO Energy Inc,Active,Horizontal,NA,2009,-76.718226,41.327089
37-081-20224,XTO Energy Inc,Regulatory Inactive,Horizontal,NA,2010,-76.696581,41.316328
37-081-20178,Inflection Energy LLC,Active,Vertical,NA,2009,-76.905883,41.291365
37-081-20795,Inflection Energy LLC,Active,Horizontal,NA,2012,-76.911978,41.285925
37-081-20920,Inflection Energy LLC,Active,Horizontal,NA,2012,-76.889161,41.312439
37-081-20921,Inflection Energy LLC,Active,Horizontal,NA,2012,-76.889111,41.312447
37-081-20922,Inflection Energy LLC,Active,Horizontal,NA,2012,-76.912031,41.285928
37-081-20923,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.911908,41.310372
37-081-21002,Inflection Energy LLC,Active,Horizontal,NA,2012,-76.911922,41.285925
37-081-21080,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.889319,41.312469
37-081-21081,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.889203,41.312453
37-081-21082,Inflection Energy LLC,Active,Horizontal,NA,2012,-76.889364,41.312472
37-081-21092,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.911994,41.285782
37-081-21093,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.911934,41.285782
37-081-21094,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.912042,41.285792
37-081-21166,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.91185,41.310381
37-081-21191,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.889261,41.312331
37-081-21192,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.8892,41.312331
37-081-21240,Inflection Energy LLC,Active,Horizontal,NA,2014,-76.834939,41.299369
37-081-21246,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.82645,41.32919
37-081-21314,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.874375,41.325922
37-081-21335,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.874489,41.325911
37-081-21336,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.874331,41.325931
37-081-21337,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.874439,41.325919
37-081-21353,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.8265,41.32918
37-081-21355,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.82625,41.32917
37-081-21356,Inflection Energy LLC,Active,Horizontal,NA,2013,-76.82631,41.32916
37-081-21465,Inflection Energy LLC,Active,Horizontal,NA,2014,-76.834911,41.2992
37-081-21466,Inflection Energy LLC,Active,Horizontal,NA,2014,-76.834869,41.299231
37-081-21467,Inflection Energy LLC,Active,Horizontal,NA,2014,-76.834939,41.299169
37-081-20059,EXCO Resources PA LLC,Regulatory Inactive,Vertical,NA,2007,-77.289456,41.253378
37-081-20140,EXCO Resources PA LLC,Active,Horizontal,NA,2009,-77.298031,41.268908
37-081-20283,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.356044,41.265983
37-081-20345,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.286936,41.276231
37-081-20346,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.286883,41.276233
37-081-20347,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.286772,41.276236
37-081-20350,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.286664,41.276242
37-081-20576,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.356094,41.265964
37-081-20577,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.356142,41.265944
37-081-20578,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.355997,41.266006
37-081-20579,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.35595,41.266025
37-081-20580,Anadarko E&P Onshore LLC,Active,Horizontal,NA,2011,-77.355903,41.266044
37-083-55023,Triana Energy LLC,Active,Horizontal,NA,2010,-78.613361,41.882811
37-083-55055,Triana Energy LLC,Active,Horizontal,NA,2010,-78.613381,41.882714
37-083-55072,Triana Energy LLC,Active,Horizontal,NA,2011,-78.613433,41.882678
37-083-55074,Triana Energy LLC,Active,Horizontal,NA,2011,-78.613206,41.882792
37-083-56192,Triana Energy LLC,Active,Horizontal,NA,2011,-78.613506,41.882667
37-083-53293,Atlas Resources LLC,Active,Vertical,NA,2008,-78.792314,41.948476
37-083-55656,Snyder Bros Inc,Active,Vertical,NA,2012,-78.829381,41.853319
37-083-55942,SWEPI LP,Active,Horizontal,NA,2013,-78.822611,41.859061
37-083-52436,Range Resources Appalachia LLC,Active,Vertical,NA,2008,-78.560435,41.730057
37-083-55274,SWEPI LP,Active,Horizontal,NA,2010,-78.733092,41.709183
37-083-56019,SWEPI LP,Active,Horizontal,NA,2013,-78.733069,41.709072
37-083-56020,SWEPI LP,Regulatory Inactive,Horizontal,NA,2013,-78.732992,41.709131
37-083-53842,Chesapeake Appalachia LLC,Active,Horizontal,NA,2008,-78.545111,41.790361
37-083-53843,Chesapeake Appalachia LLC,Regulatory Inactive,Vertical,NA,2008,-78.545806,41.785639
37-083-55327,Chesapeake Appalachia LLC,Regulatory Inactive,Horizontal,NA,2011,-78.545939,41.785669
37-083-55064,Triana Energy LLC,Active,Horizontal,NA,2011,-78.629483,41.871706
37-083-55124,Triana Energy LLC,Active,Horizontal,NA,2011,-78.629567,41.871736
37-083-55125,Triana Energy LLC,Active,Horizontal,NA,2011,-78.629556,41.871675
37-083-55126,Triana Energy LLC,Active,Horizontal,NA,2011,-78.629403,41.871675
37-083-55127,Triana Energy LLC,Active,Horizontal,NA,2011,-78.629392,41.871614
37-083-55525,Triana Energy LLC,Active,Horizontal,NA,2011,-78.629475,41.871644
37-083-54188,PA Gen Energy Co LLC,Active,Horizontal,NA,2009,-78.372937,41.720399
37-083-54188,SM Energy Co,Active,Horizontal,NA,2009,-78.372937,41.720399
37-083-54189,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.326666,41.684104
37-083-54189,SM Energy Co,Active,Horizontal,NA,2010,-78.326666,41.684104
37-083-54294,PA Gen Energy Co LLC,Active,Horizontal,NA,2009,-78.29758,41.636627
37-083-54294,SM Energy Co,Active,Horizontal,NA,2009,-78.29758,41.636627
37-083-54295,PA Gen Energy Co LLC,Active,Horizontal,NA,2009,-78.369868,41.637441
37-083-54476,PA Gen Energy Co LLC,Regulatory Inactive,Horizontal,NA,2010,-78.253747,41.671179
37-083-54879,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.369981,41.637303
37-083-54880,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.369989,41.637278
37-083-54881,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.369969,41.637331
37-083-54882,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.369961,41.637358
37-083-54883,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.369942,41.637411
37-083-55065,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.363261,41.641436
37-083-55066,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.363194,41.641414
37-083-55067,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.363128,41.641392
37-083-55068,PA Gen Energy Co LLC,Active,Horizontal,NA,2010,-78.363058,41.641372
37-083-55193,PA Gen Energy Co LLC,Regulatory Inactive,Horizontal,NA,2011,-78.264556,41.673431
37-083-55194,PA Gen Energy Co LLC,Regulatory Inactive,Horizontal,NA,2011,-78.264622,41.673394
37-083-56519,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416017,41.626436
37-083-56542,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416067,41.626333
37-083-56543,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416117,41.626231
37-083-56544,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416092,41.626281
37-083-56545,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416042,41.626383
37-083-56620,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416164,41.626125
37-083-56621,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416142,41.626178
37-083-56622,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416189,41.626075
37-083-56623,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.416214,41.626022
37-083-56646,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.415997,41.626475
37-083-56647,Seneca Resources Corp,Active,Horizontal,NA,2014,-78.415981,41.626236
37-083-53580,EOG Resources Inc,Active,Horizontal,NA,2009,-78.50285,41.675394
37-083-53686,EOG Resources Inc,Active,Horizontal,NA,2009,-78.506517,41.674505
37-083-54224,EOG Resources Inc,Active,Horizontal,NA,2010,-78.502183,41.679394
37-083-54225,EOG Resources Inc,Active,Horizontal,NA,2010,-78.498155,41.678922
37-083-54353,Seneca Resources Corp,Active,Horizontal,NA,2010,-78.624101,41.686794
37-083-54560,EOG Resources Inc,Active,Horizontal,NA,2010,-78.498528,41.679042
37-083-54596,EOG Resources Inc,Regulatory Inactive,Horizontal,NA,2010,-78.479659,41.644752
37-083-54597,EOG Resources Inc,Regulatory Inactive,Horizontal,NA,2010,-78.479606,41.644621
37-083-54598,EOG Resources Inc,Regulatory Inactive,Horizontal,NA,2010,-78.472594,41.646543
37-083-54599,EOG Resources Inc,Regulatory Inactive,Horizontal,NA,2010,-78.472822,41.646614
37-083-55236,EOG Resources Inc,Regulatory Inactive,Horizontal,NA,2011,-78.490892,41.661114
37-083-56044,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447408,41.617672
37-083-56114,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447397,41.617619
37-083-56117,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447383,41.617564
37-083-56251,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447372,41.617658
37-083-56252,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.44735,41.617575
37-083-56253,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447381,41.6177
37-083-56254,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447361,41.617617
37-083-56255,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447531,41.617697
37-083-56256,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.447519,41.617658
37-083-55277,Seneca Resources Corp,Active,Vertical,NA,2011,-78.716533,41.631086
37-083-55281,Seneca Resources Corp,Active,Horizontal,NA,2011,-78.711744,41.626447
37-083-55282,Seneca Resources Corp,Active,Horizontal,NA,2011,-78.711753,41.626486
37-083-55283,Seneca Resources Corp,Active,Horizontal,NA,2011,-78.711736,41.626406
37-083-55899,SWEPI LP,Active,Horizontal,NA,2012,-78.86375,41.637972
37-083-55900,SWEPI LP,Active,Horizontal,NA,2012,-78.863808,41.638089
37-083-55901,SWEPI LP,Regulatory Inactive,Horizontal,NA,2012,-78.863731,41.637933
37-083-55903,SWEPI LP,Active,Horizontal,NA,2012,-78.863789,41.63805
37-083-56013,Seneca Resources Corp,Active,Horizontal,NA,2013,-78.7245,41.639286
37-085-24637,Chevron Appalachia LLC,Active,Horizontal,NA,2012,-80.273908,41.177533
37-085-24638,Chevron Appalachia LLC,Active,Horizontal,NA,2012,-80.273956,41.177608
37-085-24642,SWEPI LP,Active,Vertical,NA,2012,-80.217461,41.320719
37-085-24645,Halcon Oper Co Inc,Active,Vertical,NA,2013,-80.410531,41.460786
37-085-24685,Chevron Appalachia LLC,Active,Horizontal,NA,2014,-80.155019,41.286828
37-085-24686,Chevron Appalachia LLC,Active,Horizontal,NA,2014,-80.155072,41.286828
37-085-24664,Chevron Appalachia LLC,Active,Horizontal,NA,2013,-80.365894,41.257911
37-085-24669,Chevron Appalachia LLC,Regulatory Inactive,Horizontal,NA,2013,-80.365947,41.257911
37-085-24677,Hilcorp Energy Co,Active,Horizontal,NA,2013,-80.310378,41.288
37-085-24679,Hilcorp Energy Co,Active,Horizontal,NA,2013,-80.310453,41.288061
37-085-24680,Hilcorp Energy Co,Active,Horizontal,NA,2013,-80.310414,41.288031
37-085-24681,Hilcorp Energy Co,Active,Horizontal,NA,2013,-80.310458,41.287944
37-085-24715,Hilcorp Energy Co,Active,Horizontal,NA,2014,-80.265747,41.252775
37-085-24725,Hilcorp Energy Co,Active,Horizontal,NA,2014,-80.265742,41.252611
37-085-24643,Hilcorp Energy Co,Active,Horizontal,NA,2013,-80.33775,41.232697
37-085-24690,Hilcorp Energy Co,Active,Horizontal,NA,2014,-80.332183,41.193258
37-085-24693,Hilcorp Energy Co,Active,Horizontal,NA,2014,-80.332233,41.193097
37-085-24696,Hilcorp Energy Co,Active,Horizontal,NA,2014,-80.337847,41.232778
37-085-24703,Hilcorp Energy Co,Active,Horizontal,NA,2014,-80.337842,41.232694
37-085-24652,SWEPI LP,Active,Horizontal,NA,2013,-80.149147,41.357389
37-085-24656,Halcon Oper Co Inc,Regulatory Inactive,Horizontal,NA,2013,-80.265683,41.368733
37-085-24663,Hilcorp Energy Co,Active,Horizontal,NA,2013,-80.437222,41.141408
